Time,Subfloor,HotAisle,Ceiling
941.15,55.8442,4.8918,24.1126
942.478,55.8009,4.2424,23.9394
943.805,55.4113,4.0693,23.9827
945.133,55.368,3.4199,23.6364
946.46,55.4113,1.8615,23.2468
947.788,55.5411,1.3853,23.0736
949.115,56.1039,1.0823,21.9913
950.442,56.3203,0.7792,22.0779
951.77,57.0563,0.8225,22.2944
953.097,57.7056,0.8225,22.2078
954.425,58.3117,0.8225,22.0346
955.752,58.7013,0.7359,22.0346
957.08,59.3939,0.5195,22.2511
958.407,59.9567,0.7359,22.5541
959.735,60,1.3853,23.6797
961.062,59.9134,1.6883,24.329
962.389,59.7835,1.7749,24.8918
963.717,59.6104,2.0779,25.2381
965.044,59.6104,2.5108,25.6277
966.372,59.6537,2.6407,25.8009
967.699,59.3939,2.1645,25.6277
969.027,59.2208,2.1212,24.2424
970.354,58.4416,2.0346,23.3766
971.681,58.1385,1.4286,21.9481
973.009,57.7489,1.2121,21.8615
974.336,57.2294,0.7792,22.0346
975.664,56.5801,0.7359,22.987
976.991,56.5801,0.6926,24.4589
978.319,56.6667,0.6926,24.4156
979.646,56.8831,0.7359,23.6364
980.973,57.2294,0.7792,23.6364
982.301,57.619,0.7359,23.5931
983.628,57.7489,0.6494,23.5931
984.956,57.8788,0.6494,23.6364
